state,county,NAME,median_income,population,year
26,099,"Macomb County, Michigan",54059.0,849344,2014
26,155,"Shiawassee County, Michigan",47723.0,69553,2014
26,013,"Baraga County, Michigan",40935.0,8740,2014
26,029,"Charlevoix County, Michigan",46709.0,26038,2014
26,045,"Eaton County, Michigan",55223.0,108081,2014
26,053,"Gogebic County, Michigan",34021.0,16042,2014
26,047,"Emmet County, Michigan",51113.0,32922,2014
27,093,"Meeker County, Minnesota",54049.0,23147,2014
27,113,"Pennington County, Minnesota",47381.0,14041,2014
27,131,"Rice County, Minnesota",60365.0,64829,2014
27,167,"Wilkin County, Minnesota",52361.0,6561,2014
27,125,"Red Lake County, Minnesota",47198.0,4071,2014
27,027,"Clay County, Minnesota",55582.0,60249,2014
27,043,"Faribault County, Minnesota",45601.0,14337,2014
27,045,"Fillmore County, Minnesota",51576.0,20842,2014
27,075,"Lake County, Minnesota",46850.0,10791,2014
27,119,"Polk County, Minnesota",51025.0,31630,2014
27,135,"Roseau County, Minnesota",52256.0,15545,2014
27,143,"Sibley County, Minnesota",56317.0,15096,2014
27,165,"Watonwan County, Minnesota",50638.0,11151,2014
27,005,"Becker County, Minnesota",51470.0,32971,2014
27,011,"Big Stone County, Minnesota",47537.0,5180,2014
27,015,"Brown County, Minnesota",49527.0,25513,2014
27,021,"Cass County, Minnesota",45567.0,28499,2014
21,111,"Jefferson County, Kentucky",47692.0,751485,2014
21,069,"Fleming County, Kentucky",33392.0,14505,2014
21,043,"Carter County, Kentucky",37139.0,27439,2014
21,063,"Elliott County, Kentucky",28363.0,7781,2014
21,123,"Larue County, Kentucky",39364.0,14149,2014
21,161,"Mason County, Kentucky",39783.0,17398,2014
72,077,"Juncos Municipio, Puerto Rico",19288.0,40284,2014
72,001,"Adjuntas Municipio, Puerto Rico",10550.0,19188,2014
72,067,"Hormigueros Municipio, Puerto Rico",21323.0,17023,2014
72,105,"Naranjito Municipio, Puerto Rico",17478.0,30034,2014
72,013,"Arecibo Municipio, Puerto Rico",16997.0,93969,2014
72,054,"Florida Municipio, Puerto Rico",15992.0,12565,2014
72,099,"Moca Municipio, Puerto Rico",15301.0,39349,2014
72,123,"Salinas Municipio, Puerto Rico",13871.0,30506,2014
72,153,"Yauco Municipio, Puerto Rico",15346.0,40391,2014
72,023,"Cabo Rojo Municipio, Puerto Rico",16880.0,50706,2014
72,083,"Las Marías Municipio, Puerto Rico",14928.0,9521,2014
72,149,"Villalba Municipio, Puerto Rico",17389.0,25196,2014
72,003,"Aguada Municipio, Puerto Rico",16376.0,41176,2014
72,041,"Cidra Municipio, Puerto Rico",23452.0,42878,2014
72,089,"Luquillo Municipio, Puerto Rico",18256.0,19731,2014
72,107,"Orocovis Municipio, Puerto Rico",14549.0,22927,2014
72,037,"Ceiba Municipio, Puerto Rico",20339.0,13122,2014
72,071,"Isabela Municipio, Puerto Rico",15740.0,44965,2014
72,085,"Las Piedras Municipio, Puerto Rico",19929.0,38759,2014
72,143,"Vega Alta Municipio, Puerto Rico",17944.0,39670,2014
20,069,"Gray County, Kansas",58656.0,6043,2014
20,017,"Chase County, Kansas",38633.0,2746,2014
20,067,"Grant County, Kansas",54478.0,7856,2014
20,109,"Logan County, Kansas",47073.0,2783,2014
20,149,"Pottawatomie County, Kansas",60479.0,22338,2014
20,015,"Butler County, Kansas",57474.0,65927,2014
20,169,"Saline County, Kansas",47745.0,55793,2014
20,197,"Wabaunsee County, Kansas",55018.0,7034,2014
20,207,"Woodson County, Kansas",36863.0,3246,2014
20,141,"Osborne County, Kansas",38686.0,3811,2014
20,055,"Finney County, Kansas",47994.0,37099,2014
20,097,"Kiowa County, Kansas",41211.0,2529,2014
20,201,"Washington County, Kansas",42738.0,5717,2014
20,129,"Morton County, Kansas",45638.0,3159,2014
20,009,"Barton County, Kansas",43573.0,27566,2014
20,043,"Doniphan County, Kansas",48659.0,7904,2014
20,101,"Lane County, Kansas",54292.0,1652,2014
27,091,"Martin County, Minnesota",52579.0,20515,2014
27,049,"Goodhue County, Minnesota",57229.0,46336,2014
27,057,"Hubbard County, Minnesota",46412.0,20518,2014
27,063,"Jackson County, Minnesota",50907.0,10260,2014
27,105,"Nobles County, Minnesota",50340.0,21589,2014
27,115,"Pine County, Minnesota",44680.0,29347,2014
56,031,"Platte County, Wyoming",41299.0,8730,2014
56,033,"Sheridan County, Wyoming",56015.0,29578,2014
56,003,"Big Horn County, Wyoming",52432.0,11827,2014
56,011,"Crook County, Wyoming",58795.0,7155,2014
56,029,"Park County, Wyoming",56318.0,28735,2014
56,001,"Albany County, Wyoming",42298.0,37220,2014
56,007,"Carbon County, Wyoming",56933.0,15795,2014
56,015,"Goshen County, Wyoming",45287.0,13555,2014
56,041,"Uinta County, Wyoming",56158.0,20989,2014
56,043,"Washakie County, Wyoming",45696.0,8444,2014
56,017,"Hot Springs County, Wyoming",45385.0,4826,2014
56,013,"Fremont County, Wyoming",51749.0,40739,2014
56,035,"Sublette County, Wyoming",78578.0,10183,2014
56,045,"Weston County, Wyoming",53920.0,7135,2014
37,075,"Graham County, North Carolina",37161.0,8743,2014
37,185,"Warren County, North Carolina",34953.0,20628,2014
37,195,"Wilson County, North Carolina",39332.0,81499,2014
37,073,"Gates County, North Carolina",49894.0,11877,2014
37,115,"Madison County, North Carolina",38251.0,20951,2014
37,137,"Pamlico County, North Carolina",44762.0,13062,2014
37,149,"Polk County, North Carolina",47534.0,20352,2014
37,151,"Randolph County, North Carolina",41782.0,142276,2014
37,169,"Stokes County, North Carolina",41944.0,46858,2014
37,187,"Washington County, North Carolina",33115.0,12837,2014
37,043,"Clay County, North Carolina",36089.0,10616,2014
37,051,"Cumberland County, North Carolina",44778.0,324002,2014
37,081,"Guilford County, North Carolina",45050.0,500899,2014
37,099,"Jackson County, North Carolina",36705.0,40598,2014
37,139,"Pasquotank County, North Carolina",45664.0,40233,2014
37,155,"Robeson County, North Carolina",30581.0,134913,2014
37,173,"Swain County, North Carolina",34632.0,14070,2014
37,183,"Wake County, North Carolina",66579.0,952513,2014
37,007,"Anson County, North Carolina",33388.0,26309,2014
37,111,"McDowell County, North Carolina",36271.0,44982,2014
37,069,"Franklin County, North Carolina",42763.0,61723,2014
37,103,"Jones County, North Carolina",37288.0,10184,2014
37,113,"Macon County, North Carolina",38491.0,33840,2014
37,019,"Brunswick County, North Carolina",46955.0,112907,2014
37,175,"Transylvania County, North Carolina",43959.0,32943,2014
37,013,"Beaufort County, North Carolina",40671.0,47587,2014
37,047,"Columbus County, North Carolina",34597.0,57512,2014
37,109,"Lincoln County, North Carolina",48664.0,79041,2014
37,123,"Montgomery County, North Carolina",32715.0,27626,2014
37,135,"Orange County, North Carolina",57261.0,137275,2014
37,153,"Richmond County, North Carolina",34060.0,46317,2014
37,163,"Sampson County, North Carolina",35731.0,63842,2014
37,171,"Surry County, North Carolina",35894.0,73391,2014
37,011,"Avery County, North Carolina",38138.0,17739,2014
37,021,"Buncombe County, North Carolina",45642.0,244599,2014
37,025,"Cabarrus County, North Carolina",53935.0,184855,2014
37,033,"Caswell County, North Carolina",38318.0,23357,2014
37,059,"Davie County, North Carolina",49591.0,41411,2014
37,057,"Davidson County, North Carolina",42866.0,163545,2014
37,061,"Duplin County, North Carolina",34787.0,59455,2014
37,063,"Durham County, North Carolina",52038.0,282422,2014
37,091,"Hertford County, North Carolina",32201.0,24460,2014
37,105,"Lee County, North Carolina",46309.0,59096,2014
37,129,"New Hanover County, North Carolina",49582.0,209586,2014
37,141,"Pender County, North Carolina",44526.0,54218,2014
37,191,"Wayne County, North Carolina",41172.0,124093,2014
37,055,"Dare County, North Carolina",55520.0,34530,2014
37,165,"Scotland County, North Carolina",30834.0,36034,2014
72,009,"Aibonito Municipio, Puerto Rico",16962.0,25241,2014
72,059,"Guayanilla Municipio, Puerto Rico",15483.0,20862,2014
72,079,"Lajas Municipio, Puerto Rico",13422.0,25117,2014
72,121,"Sabana Grande Municipio, Puerto Rico",15054.0,24692,2014
72,027,"Camuy Municipio, Puerto Rico",19490.0,34438,2014
72,055,"Guánica Municipio, Puerto Rico",13635.0,18627,2014
72,091,"Manatí Municipio, Puerto Rico",18796.0,42900,2014
72,103,"Naguabo Municipio, Puerto Rico",18295.0,26881,2014
72,125,"San Germán Municipio, Puerto Rico",15091.0,34725,2014
72,141,"Utuado Municipio, Puerto Rico",15291.0,32086,2014
72,015,"Arroyo Municipio, Puerto Rico",15863.0,19255,2014
72,033,"Cataño Municipio, Puerto Rico",18625.0,27211,2014
72,115,"Quebradillas Municipio, Puerto Rico",15277.0,25512,2014
72,057,"Guayama Municipio, Puerto Rico",16765.0,44261,2014
72,049,"Culebra Municipio, Puerto Rico",18167.0,1585,2014
72,063,"Gurabo Municipio, Puerto Rico",27909.0,46460,2014
72,017,"Barceloneta Municipio, Puerto Rico",15228.0,24908,2014
72,087,"Loíza Municipio, Puerto Rico",18456.0,29054,2014
72,061,"Guaynabo Municipio, Puerto Rico",34450.0,95428,2014
72,005,"Aguadilla Municipio, Puerto Rico",16767.0,59068,2014
72,053,"Fajardo Municipio, Puerto Rico",20531.0,35539,2014
72,109,"Patillas Municipio, Puerto Rico",14343.0,18766,2014
72,117,"Rincón Municipio, Puerto Rico",16704.0,14998,2014
72,007,"Aguas Buenas Municipio, Puerto Rico",15081.0,28083,2014
72,021,"Bayamón Municipio, Puerto Rico",24597.0,201273,2014
72,031,"Carolina Municipio, Puerto Rico",28660.0,171310,2014
72,035,"Cayey Municipio, Puerto Rico",21058.0,47252,2014
72,065,"Hatillo Municipio, Puerto Rico",19130.0,41830,2014
72,069,"Humacao Municipio, Puerto Rico",20251.0,57181,2014
72,075,"Juana Díaz Municipio, Puerto Rico",18758.0,49876,2014
72,101,"Morovis Municipio, Puerto Rico",16086.0,32484,2014
72,097,"Mayagüez Municipio, Puerto Rico",15402.0,85425,2014
72,133,"Santa Isabel Municipio, Puerto Rico",16344.0,23114,2014
72,139,"Trujillo Alto Municipio, Puerto Rico",30687.0,73030,2014
72,047,"Corozal Municipio, Puerto Rico",17020.0,36463,2014
72,095,"Maunabo Municipio, Puerto Rico",17866.0,11904,2014
72,111,"Peñuelas Municipio, Puerto Rico",15506.0,23307,2014
72,113,"Ponce Municipio, Puerto Rico",16807.0,159660,2014
72,131,"San Sebastián Municipio, Puerto Rico",14726.0,41204,2014
72,135,"Toa Alta Municipio, Puerto Rico",29183.0,74688,2014
72,137,"Toa Baja Municipio, Puerto Rico",23642.0,86873,2014
72,147,"Vieques Municipio, Puerto Rico",18179.0,9217,2014
72,151,"Yabucoa Municipio, Puerto Rico",16627.0,36903,2014
72,025,"Caguas Municipio, Puerto Rico",24083.0,140166,2014
72,029,"Canóvanas Municipio, Puerto Rico",20494.0,47655,2014
72,043,"Coamo Municipio, Puerto Rico",17938.0,40496,2014
72,051,"Dorado Municipio, Puerto Rico",27924.0,38305,2014
72,019,"Barranquitas Municipio, Puerto Rico",15109.0,30045,2014
72,129,"San Lorenzo Municipio, Puerto Rico",17116.0,40313,2014
72,011,"Añasco Municipio, Puerto Rico",17147.0,28874,2014
38,089,"Stark County, North Dakota",70243.0,27038,2014
37,083,"Halifax County, North Carolina",32834.0,53803,2014
37,001,"Alamance County, North Carolina",42592.0,153713,2014
37,177,"Tyrrell County, North Carolina",34056.0,4219,2014
38,103,"Wells County, North Dakota",44770.0,4210,2014
38,013,"Burke County, North Dakota",55455.0,2145,2014
38,061,"Mountrail County, North Dakota",66250.0,8743,2014
38,105,"Williams County, North Dakota",82823.0,27066,2014
38,007,"Billings County, North Dakota",64306.0,855,2014
38,043,"Kidder County, North Dakota",56058.0,2434,2014
38,019,"Cavalier County, North Dakota",61989.0,3922,2014
38,037,"Grant County, North Dakota",43317.0,2363,2014
38,049,"McHenry County, North Dakota",51161.0,5711,2014
38,091,"Steele County, North Dakota",53438.0,1982,2014
38,005,"Benson County, North Dakota",38729.0,6764,2014
38,045,"LaMoure County, North Dakota",54393.0,4127,2014
38,059,"Morton County, North Dakota",58949.0,28428,2014
38,025,"Dunn County, North Dakota",69063.0,3965,2014
38,051,"McIntosh County, North Dakota",37750.0,2788,2014
38,063,"Nelson County, North Dakota",50640.0,3078,2014
38,079,"Rolette County, North Dakota",32781.0,14341,2014
38,099,"Walsh County, North Dakota",49780.0,11052,2014
38,009,"Bottineau County, North Dakota",52593.0,6579,2014
38,003,"Barnes County, North Dakota",54009.0,11096,2014
38,035,"Grand Forks County, North Dakota",47050.0,68144,2014
38,053,"McKenzie County, North Dakota",67578.0,8333,2014
38,055,"McLean County, North Dakota",53778.0,9299,2014
38,069,"Pierce County, North Dakota",43125.0,4402,2014
38,075,"Renville County, North Dakota",63480.0,2546,2014
38,011,"Bowman County, North Dakota",63750.0,3192,2014
38,015,"Burleigh County, North Dakota",64370.0,86111,2014
38,047,"Logan County, North Dakota",49821.0,1955,2014
38,065,"Oliver County, North Dakota",62708.0,1832,2014
38,093,"Stutsman County, North Dakota",50926.0,21056,2014
38,071,"Ramsey County, North Dakota",47361.0,11522,2014
38,031,"Foster County, North Dakota",55089.0,3364,2014
38,039,"Griggs County, North Dakota",51528.0,2348,2014
38,083,"Sheridan County, North Dakota",50395.0,1320,2014
38,087,"Slope County, North Dakota",65577.0,715,2014
39,159,"Union County, Ohio",64758.0,53090,2014
39,131,"Pike County, Ohio",39989.0,28504,2014
39,125,"Paulding County, Ohio",45404.0,19293,2014
39,061,"Hamilton County, Ohio",48927.0,803272,2014
39,049,"Franklin County, Ohio",51890.0,1197592,2014
39,101,"Marion County, Ohio",42904.0,66171,2014
39,157,"Tuscarawas County, Ohio",44656.0,92616,2014
37,189,"Watauga County, North Carolina",35491.0,51903,2014
39,169,"Wayne County, Ohio",49244.0,114978,2014
39,015,"Brown County, Ohio",44899.0,44464,2014
72,081,"Lares Municipio, Puerto Rico",11929.0,29426,2014
72,039,"Ciales Municipio, Puerto Rico",12565.0,18242,2014
72,045,"Comerío Municipio, Puerto Rico",13680.0,20533,2014
72,073,"Jayuya Municipio, Puerto Rico",16111.0,16183,2014
72,119,"Río Grande Municipio, Puerto Rico",22372.0,53628,2014
72,127,"San Juan Municipio, Puerto Rico",22266.0,380149,2014
72,145,"Vega Baja Municipio, Puerto Rico",16625.0,57915,2014
72,093,"Maricao Municipio, Puerto Rico",14149.0,6384,2014
39,139,"Richland County, Ohio",42042.0,122813,2014
39,067,"Harrison County, Ohio",41819.0,15698,2014
39,083,"Knox County, Ohio",48953.0,61063,2014
39,089,"Licking County, Ohio",55777.0,167911,2014
39,163,"Vinton County, Ohio",37984.0,13319,2014
39,019,"Carroll County, Ohio",45660.0,28539,2014
39,063,"Hancock County, Ohio",50166.0,75290,2014
39,025,"Clermont County, Ohio",60552.0,199450,2014
39,045,"Fairfield County, Ohio",60704.0,148067,2014
39,039,"Defiance County, Ohio",48853.0,38795,2014
39,071,"Highland County, Ohio",39855.0,43266,2014
39,069,"Henry County, Ohio",52526.0,28074,2014
39,081,"Jefferson County, Ohio",40816.0,68510,2014
39,133,"Portage County, Ohio",53027.0,161553,2014
39,137,"Putnam County, Ohio",61036.0,34256,2014
39,013,"Belmont County, Ohio",43045.0,69793,2014
39,027,"Clinton County, Ohio",45909.0,41871,2014
39,047,"Fayette County, Ohio",40576.0,28875,2014
39,127,"Perry County, Ohio",41892.0,36000,2014
39,129,"Pickaway County, Ohio",55678.0,56279,2014
39,097,"Madison County, Ohio",54331.0,43326,2014
39,119,"Muskingum County, Ohio",40937.0,85947,2014
39,143,"Sandusky County, Ohio",46099.0,60498,2014
39,161,"Van Wert County, Ohio",46436.0,28612,2014
39,167,"Washington County, Ohio",43512.0,61473,2014
39,011,"Auglaize County, Ohio",52773.0,45867,2014
39,037,"Darke County, Ohio",43323.0,52537,2014
39,123,"Ottawa County, Ohio",53599.0,41304,2014
39,065,"Hardin County, Ohio",42670.0,31826,2014
39,079,"Jackson County, Ohio",37393.0,32952,2014
39,077,"Huron County, Ohio",49315.0,59186,2014
39,009,"Athens County, Ohio",33773.0,64840,2014
39,001,"Adams County, Ohio",34733.0,28342,2014
39,103,"Medina County, Ohio",66296.0,174091,2014
39,095,"Lucas County, Ohio",41751.0,438167,2014
39,121,"Noble County, Ohio",37126.0,14561,2014
39,147,"Seneca County, Ohio",44947.0,56100,2014
39,151,"Stark County, Ohio",46290.0,375090,2014
39,031,"Coshocton County, Ohio",41569.0,36768,2014
39,041,"Delaware County, Ohio",91936.0,181821,2014
39,055,"Geauga County, Ohio",70487.0,93819,2014
39,073,"Hocking County, Ohio",42792.0,29111,2014
39,085,"Lake County, Ohio",56809.0,229602,2014
39,141,"Ross County, Ohio",43450.0,77552,2014
39,035,"Cuyahoga County, Ohio",44203.0,1267513,2014
39,075,"Holmes County, Ohio",47625.0,43176,2014
39,109,"Miami County, Ohio",51847.0,103145,2014
39,017,"Butler County, Ohio",56998.0,371154,2014
39,111,"Monroe County, Ohio",41394.0,14590,2014
39,155,"Trumbull County, Ohio",43226.0,207596,2014
39,173,"Wood County, Ohio",52758.0,128139,2014
39,005,"Ashland County, Ohio",47034.0,53202,2014
40,147,"Washington County, Oklahoma",48870.0,51564,2014
40,059,"Harper County, Oklahoma",47703.0,3747,2014
40,083,"Logan County, Oklahoma",54303.0,43700,2014
40,143,"Tulsa County, Oklahoma",48926.0,616128,2014
40,057,"Harmon County, Oklahoma",31285.0,2883,2014
40,061,"Haskell County, Oklahoma",35764.0,12839,2014
40,111,"Okmulgee County, Oklahoma",38683.0,39606,2014
40,113,"Osage County, Oklahoma",44748.0,47937,2014
40,067,"Jefferson County, Oklahoma",34080.0,6377,2014
40,047,"Garfield County, Oklahoma",46726.0,61663,2014
40,049,"Garvin County, Oklahoma",38716.0,27421,2014
40,121,"Pittsburg County, Oklahoma",41339.0,45220,2014
40,123,"Pontotoc County, Oklahoma",42566.0,37873,2014
40,129,"Roger Mills County, Oklahoma",53194.0,3743,2014
40,153,"Woodward County, Oklahoma",54387.0,20697,2014
40,021,"Cherokee County, Oklahoma",37230.0,47860,2014
40,041,"Delaware County, Oklahoma",36198.0,41415,2014
40,045,"Ellis County, Oklahoma",50060.0,4113,2014
40,051,"Grady County, Oklahoma",51394.0,53161,2014
40,119,"Payne County, Oklahoma",37637.0,78723,2014
40,125,"Pottawatomie County, Oklahoma",44250.0,70700,2014
40,037,"Creek County, Oklahoma",44003.0,70607,2014
40,141,"Tillman County, Oklahoma",36592.0,7811,2014
40,149,"Washita County, Oklahoma",47300.0,11622,2014
40,033,"Cotton County, Oklahoma",45877.0,6157,2014
40,075,"Kiowa County, Oklahoma",37431.0,9379,2014
40,079,"Le Flore County, Oklahoma",35970.0,50048,2014
40,089,"McCurtain County, Oklahoma",33012.0,33164,2014
40,093,"Major County, Oklahoma",50319.0,7639,2014
40,097,"Mayes County, Oklahoma",42076.0,41084,2014
40,109,"Oklahoma County, Oklahoma",46584.0,743145,2014
40,039,"Custer County, Oklahoma",45056.0,28506,2014
40,085,"Love County, Oklahoma",44461.0,9574,2014
40,009,"Beckham County, Oklahoma",49027.0,22941,2014
40,023,"Choctaw County, Oklahoma",30282.0,15175,2014
40,065,"Jackson County, Oklahoma",42029.0,26275,2014
40,081,"Lincoln County, Oklahoma",43746.0,34366,2014
40,117,"Pawnee County, Oklahoma",43947.0,16566,2014
40,133,"Seminole County, Oklahoma",35607.0,25460,2014
40,025,"Cimarron County, Oklahoma",45647.0,2390,2014
40,011,"Blaine County, Oklahoma",44183.0,9832,2014
40,029,"Coal County, Oklahoma",38141.0,5877,2014
40,053,"Grant County, Oklahoma",48345.0,4523,2014
40,073,"Kingfisher County, Oklahoma",58890.0,15202,2014
40,087,"McClain County, Oklahoma",55741.0,35860,2014
40,095,"Marshall County, Oklahoma",39028.0,15964,2014
40,103,"Noble County, Oklahoma",44775.0,11498,2014
40,043,"Dewey County, Oklahoma",49087.0,4817,2014
40,105,"Nowata County, Oklahoma",40203.0,10555,2014
40,131,"Rogers County, Oklahoma",57843.0,88444,2014
40,027,"Cleveland County, Oklahoma",55626.0,264934,2014
40,135,"Sequoyah County, Oklahoma",37483.0,41720,2014
40,003,"Alfalfa County, Oklahoma",47684.0,5703,2014
40,151,"Woods County, Oklahoma",52188.0,8958,2014
40,107,"Okfuskee County, Oklahoma",35586.0,12260,2014
40,005,"Atoka County, Oklahoma",37519.0,13958,2014
41,061,"Union County, Oregon",43265.0,25736,2014
41,047,"Marion County, Oregon",47360.0,320448,2014
41,019,"Douglas County, Oregon",40820.0,107156,2014
41,031,"Jefferson County, Oregon",46588.0,21830,2014
41,053,"Polk County, Oregon",51880.0,76464,2014
41,017,"Deschutes County, Oregon",49584.0,163141,2014
41,043,"Linn County, Oregon",44965.0,118270,2014
41,071,"Yamhill County, Oregon",53864.0,100486,2014
41,001,"Baker County, Oregon",40576.0,16049,2014
41,035,"Klamath County, Oregon",39534.0,65985,2014
41,041,"Lincoln County, Oregon",42429.0,46138,2014
41,003,"Benton County, Oregon",49338.0,86034,2014
41,013,"Crook County, Oregon",36158.0,20798,2014
41,055,"Sherman County, Oregon",39960.0,1790,2014
41,025,"Harney County, Oregon",35828.0,7253,2014
41,045,"Malheur County, Oregon",34380.0,30740,2014
41,063,"Wallowa County, Oregon",41522.0,6893,2014
41,069,"Wheeler County, Oregon",34808.0,1357,2014
41,049,"Morrow County, Oregon",50443.0,11217,2014
41,011,"Coos County, Oregon",39193.0,62678,2014
47,177,"Warren County, Tennessee",34592.0,39867,2014
47,179,"Washington County, Tennessee",42935.0,124798,2014
47,183,"Weakley County, Tennessee",35845.0,34699,2014
47,005,"Benton County, Tennessee",34087.0,16345,2014
47,007,"Bledsoe County, Tennessee",34450.0,13240,2014
47,013,"Campbell County, Tennessee",32616.0,40361,2014
47,015,"Cannon County, Tennessee",39438.0,13786,2014
47,083,"Houston County, Tennessee",38637.0,8356,2014
47,119,"Maury County, Tennessee",46565.0,82729,2014
48,373,"Polk County, Texas",39412.0,45757,2014
48,391,"Refugio County, Texas",44688.0,7295,2014
48,467,"Van Zandt County, Texas",42579.0,52605,2014
48,055,"Caldwell County, Texas",47435.0,38870,2014
48,487,"Wilbarger County, Texas",41901.0,13265,2014
48,317,"Martin County, Texas",52232.0,5096,2014
48,383,"Reagan County, Texas",52692.0,3520,2014
48,501,"Yoakum County, Texas",50167.0,8054,2014
48,189,"Hale County, Texas",42303.0,35925,2014
48,419,"Shelby County, Texas",36250.0,25698,2014
48,387,"Red River County, Texas",31344.0,12642,2014
48,399,"Runnels County, Texas",38684.0,10441,2014
48,435,"Sutton County, Texas",48986.0,3995,2014
48,451,"Tom Green County, Texas",45114.0,113516,2014
48,469,"Victoria County, Texas",50663.0,88955,2014
48,481,"Wharton County, Texas",41992.0,41219,2014
48,181,"Grayson County, Texas",47631.0,121975,2014
48,033,"Borden County, Texas",73333.0,676,2014
48,315,"Marion County, Texas",34363.0,10335,2014
48,323,"Maverick County, Texas",32536.0,55821,2014
48,297,"Live Oak County, Texas",44579.0,11738,2014
48,363,"Palo Pinto County, Texas",41370.0,28028,2014
48,255,"Karnes County, Texas",44650.0,14884,2014
48,123,"DeWitt County, Texas",48082.0,20397,2014
48,059,"Callahan County, Texas",42102.0,13519,2014
48,067,"Cass County, Texas",36342.0,30350,2014
48,183,"Gregg County, Texas",46391.0,122736,2014
48,313,"Madison County, Texas",40879.0,13771,2014
48,303,"Lubbock County, Texas",45529.0,286747,2014
48,257,"Kaufman County, Texas",61459.0,107119,2014
48,259,"Kendall County, Texas",74320.0,36058,2014
48,153,"Floyd County, Texas",40993.0,6263,2014
48,017,"Bailey County, Texas",41982.0,7084,2014
48,071,"Chambers County, Texas",72239.0,36550,2014
48,027,"Bell County, Texas",51027.0,321591,2014
48,061,"Cameron County, Texas",33390.0,415103,2014
48,117,"Deaf Smith County, Texas",42995.0,19331,2014
48,141,"El Paso County, Texas",40783.0,823862,2014
48,283,"La Salle County, Texas",35554.0,7075,2014
48,443,"Terrell County, Texas",40781.0,809,2014
48,457,"Tyler County, Texas",41630.0,21552,2014
48,483,"Wheeler County, Texas",54382.0,5587,2014
48,009,"Archer County, Texas",58274.0,8853,2014
48,043,"Brewster County, Texas",38589.0,9270,2014
48,215,"Hidalgo County, Texas",34952.0,806447,2014
48,423,"Smith County, Texas",46669.0,214735,2014
48,105,"Crockett County, Texas",51594.0,3871,2014
48,207,"Haskell County, Texas",42645.0,5875,2014
48,227,"Howard County, Texas",47994.0,35702,2014
48,333,"Mills County, Texas",44241.0,4881,2014
48,337,"Montague County, Texas",45897.0,19568,2014
48,365,"Panola County, Texas",51794.0,23880,2014
48,403,"Sabine County, Texas",33951.0,10551,2014
48,421,"Sherman County, Texas",49219.0,3060,2014
48,437,"Swisher County, Texas",37833.0,7789,2014
48,231,"Hunt County, Texas",44898.0,87256,2014
48,063,"Camp County, Texas",38154.0,12463,2014
48,195,"Hansford County, Texas",46181.0,5540,2014
48,187,"Guadalupe County, Texas",62412.0,139709,2014
48,077,"Clay County, Texas",50025.0,10547,2014
48,205,"Hartley County, Texas",65132.0,6091,2014
48,217,"Hill County, Texas",40994.0,35027,2014
48,293,"Limestone County, Texas",39484.0,23531,2014
48,485,"Wichita County, Texas",44854.0,131802,2014
48,347,"Nacogdoches County, Texas",39126.0,65322,2014
48,369,"Parmer County, Texas",46308.0,10124,2014
48,367,"Parker County, Texas",64979.0,119784,2014
48,169,"Garza County, Texas",49479.0,6337,2014
48,465,"Val Verde County, Texas",42735.0,48999,2014
48,109,"Culberson County, Texas",35302.0,2325,2014
48,135,"Ector County, Texas",54903.0,144932,2014
48,173,"Glasscock County, Texas",81563.0,1190,2014
48,185,"Grimes County, Texas",46652.0,26812,2014
48,085,"Collin County, Texas",84233.0,836947,2014
48,005,"Angelina County, Texas",42374.0,87433,2014
48,101,"Cottle County, Texas",34833.0,1596,2014
48,209,"Hays County, Texas",58878.0,170410,2014
48,039,"Brazoria County, Texas",69092.0,325477,2014
48,129,"Donley County, Texas",40719.0,3636,2014
48,013,"Atascosa County, Texas",50756.0,46343,2014
48,353,"Nolan County, Texas",37342.0,15082,2014
48,229,"Hudspeth County, Texas",23350.0,3344,2014
48,475,"Ward County, Texas",45938.0,11011,2014
48,203,"Harrison County, Texas",46969.0,66971,2014
48,327,"Menard County, Texas",34091.0,2193,2014
48,149,"Fayette County, Texas",48711.0,24725,2014
48,491,"Williamson County, Texas",72118.0,457218,2014
48,233,"Hutchinson County, Texas",47191.0,21947,2014
48,343,"Morris County, Texas",39387.0,12805,2014
48,361,"Orange County, Texas",48766.0,82737,2014
48,495,"Winkler County, Texas",52938.0,7404,2014
48,201,"Harris County, Texas",53822.0,4269608,2014
48,053,"Burnet County, Texas",50712.0,43911,2014
48,171,"Gillespie County, Texas",52414.0,25179,2014
48,113,"Dallas County, Texas",49925.0,2448943,2014
48,311,"McMullen County, Texas",45208.0,646,2014
48,503,"Young County, Texas",41589.0,18374,2014
48,251,"Johnson County, Texas",58221.0,153854,2014
48,223,"Hopkins County, Texas",45158.0,35478,2014
48,357,"Ochiltree County, Texas",51115.0,10546,2014
48,275,"Knox County, Texas",37018.0,3776,2014
48,309,"McLennan County, Texas",42544.0,239717,2014
48,095,"Concho County, Texas",52844.0,4091,2014
48,137,"Edwards County, Texas",41726.0,2037,2014
48,133,"Eastland County, Texas",35221.0,18403,2014
48,243,"Jeff Davis County, Texas",51357.0,2282,2014
48,247,"Jim Hogg County, Texas",38013.0,5266,2014
48,339,"Montgomery County, Texas",68840.0,487028,2014
48,127,"Dimmit County, Texas",38140.0,10537,2014
48,479,"Webb County, Texas",38679.0,259471,2014
48,011,"Armstrong County, Texas",61250.0,1947,2014
48,069,"Castro County, Texas",40470.0,8026,2014
48,273,"Kleberg County, Texas",37725.0,32142,2014
